0,1,2,3
Kertun Kellari,61.49791358070217,23.78653240049857,School
KaLu Terveydenhoitaja,61.49804748844665,23.785721391166554,High School
Museaalinen,61.49781265867242,23.785109043641615,Museum
Bussipysäkki 0568,61.497939685304864,23.7849592851512,Bus Stop
KaLu Parkki,61.49795283861967,23.78544522692905,Parking
KaLu 310,61.49774072734629,23.78672476953528,High School
KaLu jumppasali,61.497994773041356,23.78613784684295,Gym
KaLu 304,61.49788450884994,23.786087036132812,High School
Missun ööppeli,61.497792874159536,23.78506450651377,Moving Target
A305,61.49791233678729,23.788257190327652,High School
KaLu Juhlasali,61.49802536950025,23.78662834367709,High School
Kalu Lounge,61.49785194906423,23.78687093527971,High School
KaLu 203,61.4980043723374,23.785186068730784,High School
KaLu FY,61.49777994766321,23.786348525823744,High School
KaLu 113,61.497782114556685,23.78643035888672,High School
Kalu 125,61.49778787970549,23.786404049011725,High School
Sampolan kirjasto,61.49801679053138,23.788591900755595,Library
Sampola,61.498325113044864,23.78909702945101,Community College
Tampereen kaupunginkirjasto Sampolan kirjasto,61.49828,23.78906,Library
Tammerkosken lukio,61.49833113642073,23.7891447899562,High School
Kahvio,61.49814211292708,23.788681339427495,School
Tampereen seudun työväenopisto Sampola,61.49828,23.78906,High School
Sampolan Opistoteatteri,61.49802786029434,23.78836154937744,Theater
Tammerkosken Akvaario,61.497867131145966,23.78981407109162,Café
A409,61.49810977510891,23.788747787475586,High School
kitarakuu,61.497716576304406,23.789160691690785,Music Store
Casa Moda,61.49829382109352,23.78980252955244,Boutique
K-Market,61.49815050686779,23.79149630171707,Grocery Store
Sammonturkis,61.49814115214445,23.790999046791253,Clothing Store
Sazuman Pehmoinen Peti,61.498069559632846,23.790459432138707,Furniture / Home Store
Pirkkalaiskirjailijat,61.49819846445749,23.79008019192405,Building
Pirkanmaan Pienkonecenter Oy,61.49828893464153,23.79173144477121,Hardware Store
Pizza-Kebab 14,61.49789,23.792896,Kebab Restaurant
Hius7,61.49798654463571,23.792946818611874,Salon / Barbershop
Hakasen Leipomo,61.4978985281109,23.79272603687349,Bakery
Nysse bussi 37,61.497893,23.793338,Bus Line
Koiratrimmaamo Tarmo Viirtelä,61.498177,23.792218,Pet Service
Pyörä- ja suksihuolto Sampo,61.498134,23.793637,Bike Shop
Henzkin insinööriluola,61.49808774489411,23.793492473741445,Castle
Kalevan Pesula,61.498164,23.793612,Laundry Service
Parturi-kampaamo Tukkasampo,61.497814,23.793644,Salon / Barbershop
ompelimo Casa Moda,61.49807777429145,23.792512992863145,Tailor Shop
Pieni Panda,61.49785924812734,23.794337651227774,Vietnamese Restaurant
Sammonkatu 13,61.497656,23.796133,Residential Building (Apartment / Condo)
Kaupinkatu,61.49815684136903,23.79453222774987,Road
Vuokraturva,61.497735479671285,23.79472504115069,Real Estate Office
Sammonkatu 11,61.49785198390891,23.79529342248188,Residential Building (Apartment / Condo)
Laatupalkinto Oy,61.49790067975038,23.794701280724027,Miscellaneous Shop
Emin Lihamestari,61.49801402416864,23.79403868230568,Steakhouse
Moro Parturi- Kampaamo,61.497715,23.793938,Salon / Barbershop
Sammonkatu 9,61.497993,23.79387,Residential Building (Apartment / Condo)
Teemu's place,61.498183,23.794506,Assisted Living
Parturi-Kampaamo Desila,61.497678896592625,23.79507262044897,Salon / Barbershop
Papu ja pata,61.497764,23.796859,Vegetarian / Vegan Restaurant
Honey Cafe,61.49794,23.79661,Restaurant
Café Wilenius,61.49786816185933,23.796373067206396,Café
Sammonkatu 15,61.49799728393555,23.796283721923828,Residential Building (Apartment / Condo)
Fysiokeskus Kehomieli,61.497840220727774,23.795897012488556,Spa
Liisanpuiston Hammashoitola,61.49832680202997,23.798451123866233,Dentist's Office
Trendikaihdin,61.497736,23.799628,Furniture / Home Store
Sannin Poikamiesboxi,61.497705121887805,23.800521356159955,Residential Building (Apartment / Condo)
Pellervonkatu,61.498089296425476,23.80260944366455,Road
Väinämöisenkatu,61.497933823588376,23.80205896320946,Road
Mein sali,61.49784690930981,23.80215745217371,Gym
Paltsen Place,61.49790749488551,23.8019826896264,Residential Building (Apartment / Condo)
Domin Luukku,61.498035,23.801746,Residential Building (Apartment / Condo)
Parturi-Kampaamo PLAY Nothing but hair,61.49794586276702,23.80293411198961,Salon / Barbershop
Mummulla,61.498078185176524,23.801553934672906,College Academic Building
Gastropub Kaleva,61.498103171833755,23.804748313715763,Gastropub
Uusi Domus,61.49802270365828,23.803932333641697,College Residence Hall
Uuden Domuksen kerhotila,61.4977912902832,23.804452896118164,College Residence Hall
Jomban Katto,61.49818822312143,23.804345438402162,Mountain
Maijan Top Camping,61.49825495917927,23.802909883342924,Spa
Marika's Wonderland,61.498097476244375,23.803463321890945,Residential Building (Apartment / Condo)
Jammun Luona,61.497835,23.803582,Assisted Living
Annan kuningaskunta,61.498200636625384,23.80490129908222,Hotel
Pellervonkadun Haka,61.498206247249456,23.805638811871514,Residential Building (Apartment / Condo)
kampaaja,61.497803824851644,23.80543965888106,Salon / Barbershop
Kunto-sampo,61.49819698188163,23.805164050950292,Gym
Lihanjalostamo Willgrén,61.49773259014032,23.80700494007991,BBQ Joint
Kalevan keskuspuisto,61.49883091313966,23.806964673797843,Park
Ritvan kenttä,61.497783,23.811626,Playground
Kalevanpuiston koulu,61.49820134226023,23.811083328722948,
Bussipysäkki 4564,61.497845220093716,23.814853139517314,Bus Stop
Bussipysäkki 3944,61.49810207082838,23.81517317660628,Bus Stop
Kristan sänky,61.49790904781524,23.819948088531124,Residential Building (Apartment / Condo)
PSHP:n Henkilöstötoimisto,61.498103,23.819397,Office
Dogin Himoilla,61.497845,23.818772,Residential Building (Apartment / Condo)
vilma's home,61.498059491127016,23.82011782021033,Residential Building (Apartment / Condo)
Kristan koppi,61.497866797125845,23.819972854957378,Dog Run
Anttosten uus kämppä,61.49784040391996,23.820261309198315,Residential Building (Apartment / Condo)
Tartonpuisto,61.497746958065036,23.822149574033812,Park
kotona arestis,61.498199462890625,23.822542190551758,Residential Building (Apartment / Condo)
aneten sänky,61.49816916400728,23.82239996959728,Residential Building (Apartment / Condo)
Ambulanssi,61.497912,23.82483,Medical Center
Viestintätunti,61.497856,23.828583,College Classroom
Pub Rantanen,61.49816992517157,23.829677539179723,Residential Building (Apartment / Condo)
Silja's place,61.4977912902832,23.829736709594727,Residential Building (Apartment / Condo)
Huikas,61.497597719392786,23.832439204041577,Neighborhood
TSBFC erikois kerho,61.49813439343077,23.834716299041844,
Keltinkatu 4-6,61.49820369170097,23.83450596963336,Residential Building (Apartment / Condo)
Ravintola Tuoppi,61.4975278906758,23.74230247189014,Pub
Bussipysäkki 0031,61.497524,23.742301,Bus Stop
Pyynikin Herkku,61.49742890187191,23.74234293294569,Pizza Place
Ristorante Capricciosa,61.49762063154436,23.742348661637955,Pizza Place
Lounas-Kahvila Torin Helmeri,61.497178099439466,23.74113052827448,Café
Pyynikintorin liha,61.497248207996726,23.742256758569948,Butcher
Amurin kukka,61.49751786415415,23.742346967763485,Flower Shop
eläinlääkäriasema status,61.497633,23.742661,Veterinarian
Blummari,61.497371792793274,23.7412029504776,Flower Shop
Femi,61.4975114353001,23.7426683586091,Health & Beauty Service
Pyynikintorin Fysioterapia,61.4972600044808,23.741832918278693,Physical Therapist
Päiväkoti ABC,61.49711369784897,23.74276932734815,Daycare
Häkkilä,61.49758,23.743323,Club House
Tampereen flamencoyhdistys,61.49759698053046,23.743561647559982,Dance Studio
Laulumaja,61.49737010931938,23.743635982012513,Music Venue
teron hotla,61.497589,23.744668,Hotel
🚘😴,61.49760180642785,23.74452159472276,Road
pähee pakettiauto,61.497525,23.744587,Moving Target
teemahius,61.49748229980469,23.746044158935547,Salon / Barbershop
Mansen Sex Shop,61.497686976551584,23.746426443776357,Adult Boutique
EasyFit Keskusta,61.49761740410196,23.747129860789926,Gymnastics Gym
Easyfit,61.49767159105569,23.74718564514489,Gym / Fitness Center
PirkkaClean,61.49765213247577,23.747709337056065,Office
sens pongo alue,61.49761479936243,23.74737638763215,Residential Building (Apartment / Condo)
Vieteribussi,61.49751980946903,23.74821988052289,Bus Line
Laren Avaruusraketti,61.497532,23.747824,Moving Target
Arton Säksä,61.497638,23.747648,Moving Target
Päiväkoti kiekkari,61.49761949288701,23.74741667967361,Daycare
Bussipysäkki 0025 (Aleksanterin Kirkko),61.49746724593096,23.748369862257615,Bus Stop
Aleksanterin bussipysäkki,61.497637,23.749925,Bus Stop
Kirkko-Apteekki,61.49767460018604,23.749136924743652,Pharmacy
Bussipysäkki 0022,61.4976,23.750036,Bus Stop
Kustaa Hiekan patsas,61.4976304263556,23.749019730510334,Sculpture Garden
Mussa,61.49745559692383,23.74957084655762,College Classroom
Cherry Mamas,61.497573156825936,23.75036262029236,Salon / Barbershop
Aleksanterin kirkon piha,61.497266,23.750056,Park
Metson Bussipysäkki,61.497669827262136,23.750249121173923,Bus Stop
Manse grilli,61.497683,23.751864,Food Truck
Kivipallo,61.49769610669398,23.75210534274795,Plaza
Oraltiimi,61.497662,23.751907,
Pingviini Jäätelökioski,61.49762705853435,23.751779153346998,Ice Cream Shop
sonjas bed <3,61.49731008772333,23.751985391624874,Event Space
Heidin täydellinen Bimmeri,61.497510718940816,23.75135819863675,Moving Target
Ranska,61.497482719519965,23.75187779700607,Synagogue
Kesäkahvila Pouta,61.49767878524504,23.751885462888627,Café
Kesäkahvila Puisto,61.497646481868166,23.751885310215204,Café
Qii Suolahuone,61.49740523887067,23.750748153689138,Gift Shop
Puistofiesta,61.497673,23.752101,Public Art
Finanssi yritys,61.497601815253844,23.7504044804813,
Etelän Kebab House,61.49717153016967,23.753153770622923,Kebab Restaurant
Maruseki,61.49722885230653,23.753690377338057,Japanese Restaurant
Tuulensuu,61.49720637000093,23.753096276534,Residential Building (Apartment / Condo)
Music Bar Palatsi,61.4972834911887,23.75373441577489,Music Venue
POP Pankki,61.49691,23.75347,Bank
Thai Golden Chang,61.497207,23.754487,Thai Restaurant
Tampereen Hammaskeskus (Oral Tampereen Hammaskeskus),61.49770308253859,23.753195569074755,Dentist's Office
Glohair,61.49715781338103,23.75311019612766,Salon / Barbershop
Bertel,61.497150997574785,23.753668873433718,Cocktail Bar
Hämeenpuisto,61.4975894020559,23.751845020465243,Park
Fimlab Laboratoriot Oy (Tuulensuun laboratorio),61.497282994695944,23.75405700162904,Medical Lab
Pizzalla,61.4972038269043,23.75295639038086,Pizza Place
Bussipysäkki 0018,61.497242,23.753118,Bus Stop
Ravintola Rotwalli,61.49716419368941,23.75277626227491,Bar
Hius ja kauneusstudio Yours,61.497683150883645,23.75295396364436,Salon / Barbershop
Teatteri  State,61.49768565881208,23.753498954804392,Theater
Bussipysäkki 0017,61.49728796827916,23.75414104928892,Bus Stop
Bussipysäkki 0016,61.497190213716515,23.753024405814312,Bus Stop
Show Time,61.49737750665664,23.753788674257606,
Bussipysäkki 0019,61.497266555751736,23.75358590774691,Bus Stop
Bussipysäkki 0021,61.49730085686423,23.75370740890503,Bus Stop
Kakkuateljee,61.49765924095991,23.75265598297119,Cupcake Shop
Hällä näyttämö / Hällä stage,61.497282262764074,23.753937293156465,Theater
Galleria Juhana #Suoniemi2015,61.497203,23.753231,Campaign Office
Andreasen,61.49718393028203,23.7541263681556,Jewelry Store
Ruohosten limusiini 🚙,61.497228,23.753504,Taxi
Art Partners,61.497236,23.752663,Art Gallery
Pika Huittisiin,61.497129,23.753335,Bus Line
Café Casa Nova,61.497696,23.753113,Café
Tuomiokirkkoseurakunta,61.49762,23.75406,Church
Pub Simon,61.49741451152854,23.755599257637478,Pub
Seurakuntien talo,61.49777001575021,23.754641701221587,Spiritual Center
Original Thai Restaurant,61.49764442196882,23.75456521097042,Thai Restaurant
Kulma 26 Bistro & Bar,61.497399,23.755011,Bistro
Ale-pub Hällänkellari,61.497107343480344,23.756065451059417,Bar
Vauraus / Kansalaisrahoitus,61.497574,23.755564,Financial or Legal Service
Ballerina & Liikunta,61.497349141871126,23.75436420779529,Sporting Goods Shop
Hällä,61.49716619621415,23.756281294183147,Event Space
Viljaton Valinta,61.49725942604322,23.754855592016476,Bakery
Hämpin kattosauna,61.498043,23.757498,Sauna / Steam Room
Forenom Koski,61.497420275039374,23.75421716894319,Hotel
Tampereen Taidetalo,61.49746809267116,23.75547826252989,Art Gallery
If,61.49749839842589,23.755150553308784,Office
Buffet & Cafe Linkosuo,61.49746306245886,23.754570382269026,Café
Gloria,61.497477,23.755973,Nightclub
Taproom United,61.4974512004318,23.755906886187415,Beer Bar
Hämeenkatu 25,61.497272,23.755516,Building
Tampereen Puhelin,61.497392,23.754391,Mobile Phone Shop
Fennia,61.497381711718006,23.754505503681397,Office
mcare Oy,61.497037806288006,23.757441814732672,IT Services
Sievi Shop,61.497147,23.754214,Shoe Store
Efectus Urheiluhieroja,61.497185,23.75598,Massage Studio
vr pendolino s 56,61.49724012880542,23.75443446284424,Train
Askel Studio,61.49726104736328,23.75452995300293,Medical Center
Rax Pizza Buffet,61.49749860958592,23.75599092065204,Pizza Place
Eurolääkärit,61.49719559999999,23.7560878,Doctor's Office
Kauppuri 5 Tampere,61.497355,23.756697,Burger Joint
Viikinkiravintola Harald,61.49731032691863,23.757503515908375,Scandinavian Restaurant
Bar IHKU,61.49742684945453,23.756704134835,Nightclub
Space Bowling,61.49712609890316,23.756604848831472,Bowling Alley
Nordea,61.4975649213397,23.75729175721701,Bank
Tampereen Ensimmäinen Apteekki,61.49725,23.7579,Pharmacy
Sokos Herkku,61.49732487121678,23.75795709182987,Grocery Store
Sokos Kosmetiikka,61.49740747832912,23.757430559929425,Cosmetics Shop
R-Kioski,61.49763113637984,23.757433431313206,Convenience Store
Sokos Ravintola Herkku,61.49717422944567,23.758555395885207,Cafeteria
Dressmann,61.49730889865017,23.757573549158,Men's Store
Hämeen Kosmetologikoulu,61.49743197167809,23.756023823822666,School
Sokoksen Kahvila,61.49751439671051,23.75789044912979,Café
Marks & Spencer,61.497219864217094,23.757861862731847,Clothing Store
Bricks,61.49762150776794,23.758228282200836,Nightclub
Eurokangas,61.49741205392341,23.75651564902436,Arts & Crafts Store
Teerenpeli,61.497293,23.75589,Brewery
Koulutuskeskus Lumova,61.497529,23.756317,Spa
Parturi-Kampaamo Merita Rittola,61.497474,23.756079,Salon / Barbershop
H&M,61.497573751253135,23.757761139066346,Clothing Store
Viheriö Mehubaari,61.497208,23.757738,Juice Bar
Show room,61.497651,23.75715,Boutique
Specsavers,61.49767152066738,23.758768901911413,Optical Shop
"Keskinäinen Vakuutusyhtiö Turva, Tampere Hämeenkatu",61.49717,23.75611,Financial or Legal Service
Lääkärikeskus Aava,61.49732,23.7585799,Doctor's Office
Bussipysäkki Keskustori F (0010),61.497626180107964,23.758114880854656,Bus Stop
Partioaitta,61.49766447905266,23.758420745143606,Outdoor Supply Store
Vanha Monttu,61.497692210206054,23.75952462467808,Dive Bar
Sokos,61.497216380011885,23.75796139240265,Department Store
Indiska,61.49776826683346,23.75842465663548,Design Studio
Bussipysäkki Keskustori A (0003),61.49766774103656,23.758588487333228,Bus Stop
Alko,61.497141158110075,23.758549609347735,Liquor Store
Hyvä olo hoitola,61.49726304957286,23.758219790239796,Spa
KenkäMikko,61.49642,23.75961,Shoe Store
Jäätelökahvila Caffe Patio,61.497203309479524,23.758564098014,Café
Länsilinjat Bussi 81,61.49754,23.758232,Bus Line
Vamos,61.49750257908196,23.759648266858424,Shoe Store
Juustosoppi,61.496827899853,23.759006651234287,Cheese Shop
Umami,61.49690229112817,23.75885768172064,Sushi Restaurant
New Hairstore,61.497609509594604,23.758182550498276,Health & Beauty Service
Friends & Brgrs,61.49758797074561,23.759843627712808,Burger Joint
Posti,61.497361,23.75821,Post Office
Pullapuoti Wilenius,61.49674929874078,23.758926019946124,Cupcake Shop
Marimekko,61.49761779193554,23.758632966286434,Women's Store
Sokos pasta & salaatti,61.49756276813817,23.757988991952836,Restaurant
VR Pendolino S 145,61.497387,23.758028,Train
Tampere,61.497657,23.758703,City
Hesburger,61.49757547043168,23.76103924547562,Fast Food Restaurant
Subway,61.49756881518362,23.76114877932907,Sandwich Place
Bussipysäkki Keskustori H (0012),61.49757671342482,23.76045074997302,Bus Stop
Bussipysäkki Keskustori I (0042),61.49749190862323,23.76088688602727,Bus Stop
Bussipysäkki Keskustori P (0005),61.49746923899205,23.76122689918272,Bus Stop
Otto,61.4974,23.7602,ATM
Bussipysäkki Keskustori O (0007),61.497434552513255,23.761228107231197,Bus Stop
Keskusta,61.497782114556685,23.76072406768799,Neighborhood
Juvenes Kioski,61.497690088272904,23.76056265650708,Convenience Store
Nysse bussi 10,61.49730135818775,23.765398387490038,Bus Line
Tähti Grilli,61.4973580161254,23.760300428246115,Snack Place
TKL bussi 26,61.49751704078552,23.759746254463337,Bus Line
Bussipysäkki Keskustori M (0001),61.49754764010758,23.761482597779626,Bus Stop
Pysäkki Keskustori N (0008),61.49762685882088,23.76153483396356,Bus Stop
Bussipysäkki Keskustori L (0002),61.49764012777592,23.761359003036844,Bus Stop
Puolenkuun Pelit,61.49758921354712,23.75988310796238,Hobby Shop
Cafe Aitoleipä,61.497435164258704,23.76050312195736,Café
Aarikka,61.49713216581755,23.760091928640183,Jewelry Store
Bussipysäkki Keskustori C (0035),61.49763909607429,23.75908696908775,Bus Stop
Nysse bussi 8,61.49815518964055,23.760468095985093,Bus Line
